name,category,review,emojis,rating,url,is_emoji,emojis_converted,emoji_list,is_positive
MEDIPEEL ,Крем для век,"Хороший крем, но своих денег не стоит.. около 4т р слишком много за этот крем.. есть намного лучше за такие деньги, да богатый состав, но увы.. легендарный бренд разочарование.. надеялась на этот крем, не слишком жирный.. как многие говорят.. результат не много есть , кожа вроде уплотнилась, но это после 4,5 месяцев приминения и ещё под этот крем использую сыворотку, но точно этот крем не повторю..",,3,https://hollyshop.ru/catalog/product/ukreplyayushchiy_krem_dlya_vek_so_stvolovymi_kletkami_medi_peel_cell_toxing_dermajours_repair_eye_cr/reviews/,False,[],[],False
Kaine Green Fit Pro Sun SPF50+ PA++++,Солнцезащитный крем,"Ужасный крем. лицо от него щиплет. И прыщи. У меня комби, розацеа. Жирнит лицо. Наношу после сыворотки. Совсем этот крем не для чувствительной кожи.",,3,https://hollyshop.ru/catalog/product/uspokaivayushchiy_solntsezashchitnyy_krem_dlya_chuvstvitelnoy_kozhi_kaine_green_fit_pro_sun_spf50_pa/reviews/,False,[],[],False
Kaine Green Fit Pro Sun SPF50+ PA++++,Солнцезащитный крем,"К сожалению, мне это крем не подошёл. Из плюсов- приятная текстура, не жирный, не выбеливает. Из минусов- после нанесения кожа сразу начинает щипать( но я на ретиноле), поверх невозможно нанести тональное средство, все скатывается. И время давала впитаться, и наносила кистью. Результат один -белые катышки крема на лице",,2,https://hollyshop.ru/catalog/product/uspokaivayushchiy_solntsezashchitnyy_krem_dlya_chuvstvitelnoy_kozhi_kaine_green_fit_pro_sun_spf50_pa/reviews/,False,[],[],False
Kaine Green Fit Pro Sun SPF50+ PA++++,Солнцезащитный крем,"Текстура приятная, сначала есть небольшая ""белëсость"", но крем впитывается минут за пять и не оставляет следов. Мне, к сожалению, не подошёл, скатывается и имеет не очень приятный аромат. Выполнила все советы феечек Hollyshop (спасибо), но так и не получилось с ним подружиться( Если наносить в количестве обычного уходового крема, то скатывается меньше. Стала использовать его осенью и только без дальнейшего макияжа",:pray: :two_hearts:,3,https://hollyshop.ru/catalog/product/uspokaivayushchiy_solntsezashchitnyy_krem_dlya_chuvstvitelnoy_kozhi_kaine_green_fit_pro_sun_spf50_pa/reviews/,True,"['🙏', '💕']","[':pray:', ':two_hearts:']",False
Kaine Green Fit Pro Sun SPF50+ PA++++,Солнцезащитный крем,"Хороший санскрин, но мне не подошёл. Даёт хорошее питание сухой коже, но после нанесения пощипывал минут 5 и на лице оставалась краснота на весь день. Лицо с ним не загорело, так что защищает нормально",,3,https://hollyshop.ru/catalog/product/uspokaivayushchiy_solntsezashchitnyy_krem_dlya_chuvstvitelnoy_kozhi_kaine_green_fit_pro_sun_spf50_pa/reviews/,False,[],[],False
Tocobo Vita Tone Up Sun Cream SPF50+ PA++++,Солнцезащитный крем,"Очень выбеливает лицо. Не жирный, но выбеливание все портит",,3,https://hollyshop.ru/catalog/product/lyegkiy_vitaminnyy_solntsezashchitnyy_krem_tocobo_vita_tone_up_sun_cream_spf50_pa_/reviews/,False,[],[],False
Tocobo Vita Tone Up Sun Cream SPF50+ PA++++,Солнцезащитный крем,"Крем довольно плотный по текстуре и жирный, на коже фактически не усаживается, заметно выбеливает и ощущается. В общем, все нюансы физических фильтров. У меня комби кожа, пользоваться не смогла. Собственно, взяла, как оказалось, по ошибке, не обратила внимание, что в зависимости от цвета флакона различаются фильтры (голубой tocobo на химических).",,3,https://hollyshop.ru/catalog/product/lyegkiy_vitaminnyy_solntsezashchitnyy_krem_tocobo_vita_tone_up_sun_cream_spf50_pa_/reviews/,False,[],[],False
Fraijour Biome 5-Lacto Balance Toner,Тонер для лица,Куперозная кожа или с розацеа будет краснеть от этого тоника. Стянутость и сухость от ретинола и умывался убирает. Но повреждённую чувствительную кожу сделает ещё более красной.,,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_toner_s_probiotikami_fraijour_biome_5_lacto_balance_toner/reviews/,False,[],[],False
CUSKIN Clean-Up AV Free Vanishing Spot Gel,Локальное средство,Вместо убирать высыпания вызывает высыпания и раздражение,,1,https://hollyshop.ru/catalog/product/intensivnyy_tochechnyy_gel_ot_vospaleniy_cuskin_clean_up_av_free_vanishing_spot_gel/reviews/,False,[],[],False
CUSKIN Clean-Up AV Free Vanishing Spot Gel,Локальное средство,"Не поняла это средство, наносила и на сухую и на увлажненную кожу. Эффекта не увидела",,3,https://hollyshop.ru/catalog/product/intensivnyy_tochechnyy_gel_ot_vospaleniy_cuskin_clean_up_av_free_vanishing_spot_gel/reviews/,False,[],[],False
Trimay Collagen Bakuchiol Night Face & Neck Cream,Крем для лица,"Из плюсов: Текстура крема необычная - как воздушный мусс. Запаха практически нет никакого.  А вот уже из-за текстуры вытекают минусы: увлажнения нет практически никакого, крем слишком сложно набрать, либо почти полбанки сразу, либо ничего - соответственно расход приличный.",,3,https://hollyshop.ru/catalog/product/nochnoy_krem_dlya_litsa_i_shei_s_bakuchiolom_trimay_collagen_bakuchiol_night_face_neck_cream/reviews/,False,[],[],False
Dr. Althea Pro Lab Gentle Pore Vegan Cleansing Oil,Гидрофильное масло,"Сильная отдушка, спирт вроде в составе если не ошибаюсь На моей чувствительной коже он вызывает раздражение еще и сухость А так очищает нормально жиденький как водичка из-за этого экономный",,2,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_dlya_ochishcheniya_por_s_rozmarinom_dr_althea_pro_lab_gentle_pore_cleansing_oil/reviews/,False,[],[],False
Dr. Althea Pro Lab Gentle Pore Vegan Cleansing Oil,Гидрофильное масло,"Масло вызвало раздражение слизистой глазЯ опытный пользователь гидрофильного масла, без него не могу представить умывание. До этого никаких отрицательных реакций на кожу они не вызывали. Но вдруг заметила как щипят глаза в течение дня. Сначала подумала, что крем для глаз может попадал, перестала использовать - не помогло. И далее наметила факт, что именно после умывания глаза хуже всего себя чувствуют. Ужасное ощущение щипания, особенно когда закрываешь глаза, на работе сильно доставляло дискомфорт. Как только поняла, что всё происходит после умывания, а гель у меня старый, но стала ясня причина - масло. Перестала использовать и через пару дней всё наконец прошло. Масло сразу было выброшено",,1,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_dlya_ochishcheniya_por_s_rozmarinom_dr_althea_pro_lab_gentle_pore_cleansing_oil/reviews/,False,[],[],False
I'm From Silicon Mask Brush,Лопатка,Очень жесткий наконечник. Тяжело распределять продукт. Лучше купить у CKD),,3,https://hollyshop.ru/catalog/product/silikonovyy_shpatel_dlya_naneseniya_masok_i_m_from_silicon_mask_brush/reviews/,False,[],[],False
Beauty of Joseon Revive Eye Serum: Ginseng+Retinal,Крем для век,"После непродолжительного использования на веках начался зуд с красными шелушащимися пятнами. Остановила использование - всё прошло. Отложила, но не уверена, что вернусь к нему.",,2,https://hollyshop.ru/catalog/product/liposomnyy_omolazhivayushchiy_krem_dlya_vek_beauty_of_joseon_revive_eye_serum_ginseng_retinal/reviews/,False,[],[],False
Beauty of Joseon Revive Eye Serum: Ginseng+Retinal,Крем для век,"Второй раз брать не буду. Работает как разглаживающий крем от морщин с ретинолом слабо, вводила поэтапно, потом постоянно и все равно эффекта примерно 0",,2,https://hollyshop.ru/catalog/product/liposomnyy_omolazhivayushchiy_krem_dlya_vek_beauty_of_joseon_revive_eye_serum_ginseng_retinal/reviews/,False,[],[],False
Beauty of Joseon Revive Eye Serum: Ginseng+Retinal,Крем для век,"Не подошел крем, раздражение на веках появилось через неделю использования, поэтому про эффект рассказать не могу. Текстура приятная",,3,https://hollyshop.ru/catalog/product/liposomnyy_omolazhivayushchiy_krem_dlya_vek_beauty_of_joseon_revive_eye_serum_ginseng_retinal/reviews/,False,[],[],False
Beauty of Joseon Revive Eye Serum: Ginseng+Retinal,Крем для век,"Я давно использую ретинол в своей рутине, опыт есть. Но, именно с этой сывороткой я впервые узнала, что такое дерматит  - сыпь с краснотой из мелких пупырышков на веках и вокруг глаз. Даже, если наносить только на лицо, избегая область вокруг глаз.  Формула этого бренда мне не подошла. Как говорят в таких случаях, этот ретинол слишком «жёсткий»... Не смогла пользоваться, пришлось выбросить.",:scream:,2,https://hollyshop.ru/catalog/product/liposomnyy_omolazhivayushchiy_krem_dlya_vek_beauty_of_joseon_revive_eye_serum_ginseng_retinal/reviews/,True,['😱'],[':scream:'],False
Beauty of Joseon Revive Eye Serum: Ginseng+Retinal,Крем для век,"Здравствуйте у меня этот крем сушит кожу вокруг глаз,теперь незнаю чем восстановить,временно перестала им пользоваться",,2,https://hollyshop.ru/catalog/product/liposomnyy_omolazhivayushchiy_krem_dlya_vek_beauty_of_joseon_revive_eye_serum_ginseng_retinal/reviews/,False,[],[],False
Beauty of Joseon Green Plum Refreshing Cleanser,Гель для умывания,"Моей чувствительной и сухой коже не подошел: жжет, стягивает кожу, красная после него. А еще аромат совсем не сливы, похоже, скорее (извиняюсь), на запах рвотных масс",,1,https://hollyshop.ru/catalog/product/osvezhayushchiy_gel_dlya_umyvaniya_s_zelyenoy_slivoy_beauty_of_joseon_green_plum_refreshing_cleanser/reviews/,False,[],[],False
Beauty of Joseon Ginseng Essence Water,Тонер-эссенция для лица,"Липкий и после высыхания он тоже липкий, не приятные ощущения на коже",,3,https://hollyshop.ru/catalog/product/omolazhivayushchiy_toner_essentsiya_s_zhenshenem_beauty_of_joseon_ginseng_essence_water/reviews/,False,[],[],False
Beauty of Joseon Ginseng Cleansing Oil,Гидрофильное масло,Не смогла оценить это гидрофильное масло из-за запаха - очень спецефичный. Из-за этого продуктом не пользовалась.,,3,https://hollyshop.ru/catalog/product/antivozrastnoe_gidrofilnoe_maslo_s_zhenshenem_beauty_of_joseon_ginseng_cleansing_oil/reviews/,False,[],[],False
Beauty of Joseon Ginseng Cleansing Oil,Гидрофильное масло,"Практически сразу сломалась помпа. В итоге весь флакон в масле, пользоваться невозможно… Само масло жирненько, макияж смывает достойно. Но как-то не сложилось с ним, наверное не куплю больше",,3,https://hollyshop.ru/catalog/product/antivozrastnoe_gidrofilnoe_maslo_s_zhenshenem_beauty_of_joseon_ginseng_cleansing_oil/reviews/,False,[],[],False
Beauty of Joseon Ginseng Cleansing Oil,Гидрофильное масло,Жуткий запах подсолнечного масла...хотя возможно так пахнет женьшень. Мне не нравится.И прыщами меня обсыпало...,,3,https://hollyshop.ru/catalog/product/antivozrastnoe_gidrofilnoe_maslo_s_zhenshenem_beauty_of_joseon_ginseng_cleansing_oil/reviews/,False,[],[],False
Hada Labo Hydrating Cleansing Oil,Гидрофильное масло,"Мне не подошло, очень неприятный запах, будто умываешься маслом для готовки, от него появились подкожники, как только поменяла масло, все прошло.",,2,https://hollyshop.ru/catalog/product/myagkoe_uvlazhnyayushchee_gidrofilnoe_maslo_hadalabo_hydrating_cleansing_oil/reviews/,False,[],[],False
Round Lab Pine Calming Cica Pad,Пилинг-пэды,"Как по мне этот продукт делает ровным счетом ничего. Если вам просто нужно с утра чем-то увлажнить кожу или взбодриться, то хороший продукт, но не за эти деньги",,3,https://hollyshop.ru/catalog/product/pedy_s_ekstraktami_sosny_i_tsentelly_dlya_problemnoy_kozhi_round_lab_pine_calming_cica_pad/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Tone Brightening Cleansing Gel Foam,Двухфазное средство,"Совсем не очищает, появились черные точки и ощущение их на коже (не знаю как описать иначе это чувство). Плюс ещё флакон протёк пока везла в рюкзаке.",,3,https://hollyshop.ru/catalog/product/osvetlyayushchaya_gel_penka_dlya_umyvaniya_skin1004_madagascar_centella_tone_brightening_cleansing_g/reviews/,False,[],[],False
Round Lab Soybean Serum,Сыворотка для лица,"Мне совсем не подошла. После применения на лице, появилась аллергия, и обсыпало мелкими комедонами, потом решила наносить на зону декольте, чтобы не пропадала просто так, в итоге все чешется, куда наносила. Впервые такая реакция на подобное средство(( И даже для моей сухой кожи с шелушениями она оказалась ну очень жирной",,1,https://hollyshop.ru/catalog/product/pitatelnaya_syvorotka_s_chyernoy_soey_i_kompleksom_vitaminov_b_round_lab_soybean_serum/reviews/,False,[],[],False
Round Lab 1025 Dokdo Cleansing Balm ,Очищающий бальзам,"Мне не понравился, сушит кожу, даже мою комбинированныю. До этого был другой, в восторге от него была.",,3,https://hollyshop.ru/catalog/product/ochishchayushchiy_balzam_dlya_snyatiya_makiyazha_s_morskoy_vodoy_round_lab_1025_dokdo_cleansing_balm/reviews/,False,[],[],False
COSRX The Vitamin C 23 Serum,Сыворотка для лица,"К сожалению сыворотка не впечатлила. После нанесения липкость. Выжидала 20-30 минут, наносила крем, крем скатывается. Ощущения после сыворотки, как будто маска на лице. От By Wishtrend была липкость, но не такая. Терпела , потому что был результат. Здесь же результата не увидела. Постакне только ярче становились. Для меня бесполезный продукт.",,2,https://hollyshop.ru/catalog/product/osvetlyayushchaya_i_ukreplyayushchaya_syvorotka_s_23_vitamina_c_cosrx_the_vitamin_c_23_serum/reviews/,False,[],[],False
SKIN1004 Tea-Trica Spot Cover Patch,Патчи от акне,"Ах, очень жаль, что для меня эти патчи оказались неудобными.( тонкие, на моей коже либо крепились намертво, либо слетали, ахахах. Возможно я не до конца разобралась, но патчи других брендов мне подходят лучше. Три звезды за упаковку и разные размеры)",,3,https://hollyshop.ru/catalog/product/tonkie_patchi_ot_pryshchey_skin1004_tea_trica_spot_cover_patch/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Air-Fit Suncream Plus SPF50+ PA++++,Солнцезащитный крем,"Хмм..первые 2-3 дня так нравился,консистенция лёгкого молочка..кожу успокоил,поры сузил,высыпания и прыщики прошли,не блестит..а потом что-то пошло не так(С каждым днём кожа всё суше и суше,обезвоживание,выбеливает на 1,5 тона точно(Возможно такой подсушивающий эффект даёт цинк или центелла в составе..так что,кому бы подошёл данный санскрин?..наверно жирным белокожикам,ахах))А мне с чувствительной,тонкой,реактивной,смуглой кожей не подошёл..выбеливает и сушит.Только если локально на прыщики))",,3,https://hollyshop.ru/catalog/product/gipoallergennyy_solntsezashchitnyy_krem_skin1004_madagascar_centella_air_fit_suncream_plus_spf50_pa_/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Air-Fit Suncream Plus SPF50+ PA++++,Солнцезащитный крем,"Очень плотный, больше похож на тоналку чем на крем. Плохо ложится, плохо разносится. Если есть шелушения - их будет видно из космоса. Выбеливает сильно и не усаживается, остаётся блестящим и липким. Заявлен как для жирной кожи но даже для моей комби это катастрофа а не спф",,1,https://hollyshop.ru/catalog/product/gipoallergennyy_solntsezashchitnyy_krem_skin1004_madagascar_centella_air_fit_suncream_plus_spf50_pa_/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Air-Fit Suncream Plus SPF50+ PA++++,Солнцезащитный крем,"Кошмар, а не спф. Жутко выбеливает до уровня маски, подчеркивает ВСЕ шелушения, даже те, которых не было. Единственный плюс: он не жирный. Косметика на него ложится крайне плохо, всё полосит и залипает, больше не возьму ((",,1,https://hollyshop.ru/catalog/product/gipoallergennyy_solntsezashchitnyy_krem_skin1004_madagascar_centella_air_fit_suncream_plus_spf50_pa_/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Watergel Sheet Ampoule Mask,Тканевая маска,"Слабенькая маска. Для моей возрастной, обезвоженной, тонкой кожи успокаивающие маски необходимы постоянно. Решила попробовать эту и получила результат ""никакой"". Что-то полежало на лице, раздражения не вызвало, но ни осветления кожи, как от масок RL, ни упругости не было.",,3,https://hollyshop.ru/catalog/product/ampulnaya_maska_s_51_tsentelly_skin1004_madagascar_centella_watergel_sheet_ampoule_mask/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Tea-Trica BHA Foam,Пенка для умывания,"возможно у меня брак, не знаю, но повелась на положительные отзывы( очищает ""до скрипа"", очень сильно пересушивает кожу, постоянно новые шелушения, а когда перехожу на любую другу пенку, шелушения пропадают. но как только начинаю пользоваться этой - опять шелушения. кожа у меня не сухая, увлажняю достаточно. но почему то вот такая ситуация с ней. к тому же пенится не очень, но для такого типа пенки это нормально. я бы порекомендовала взять розовую/прозрачную пенку из этой серии",,2,https://hollyshop.ru/catalog/product/antibakterialnaya_penka_dlya_umyvaniya_skin1004_madagascar_centella_tea_trica_bha_foam/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Poremizing Light Gel Cream,Крем-гель для лица,"Дополню свой предыдущий отзыв.  После нанесения крема, кожу сушило и стягивало( У меня жирная кожа.",,3,https://hollyshop.ru/catalog/product/lyegkiy_gel_krem_dlya_suzheniya_por_skin1004_madagascar_centella_poremizing_light_gel_cream/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Poremizing Light Gel Cream,Крем-гель для лица,"Здравствуйте, мне крем не подошел, пользовалась им несколько дней и после каждого нанесения обсыпало подкожными прыщами. Перестала пользоваться кремом и прыщи прошли.",,3,https://hollyshop.ru/catalog/product/lyegkiy_gel_krem_dlya_suzheniya_por_skin1004_madagascar_centella_poremizing_light_gel_cream/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Poremizing Deep Cleansing Foam,Глубоко очищающая пенка для сужения пор ,"Не советую Вам данную умывашку, т.к она по ощущениям не смывается с первого раза, поры не очищает вовсе и не влияет на покраснения ,которые есть на коже. Они как были так и есть. Так что если у вас комби и чувствительная кожа как у меня ,не советую!!!!!!!",,1,https://hollyshop.ru/catalog/product/gluboko_ochishchayushchaya_penka_dlya_suzheniya_por_skin1004_madagascar_centella_poremizing_deep_cle/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Poremizing Deep Cleansing Foam,Глубоко очищающая пенка для сужения пор ,"По моим ощущениям, пенка не очищает ""до скрипа"", а просто как будто в составе есть силиконы и они не полностью смываются с кожи, и скрипит пленка, оставшаяся после них. После первого использования пришлось умываться второй раз уже проверенной пенкой (celimax). Использовала единожды и больше повторять не хочется, на выброс.",,2,https://hollyshop.ru/catalog/product/gluboko_ochishchayushchaya_penka_dlya_suzheniya_por_skin1004_madagascar_centella_poremizing_deep_cle/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Poremizing Deep Cleansing Foam,Глубоко очищающая пенка для сужения пор ,"Неоднозначное мнение сложилось об этой пенке. Соглашусь с отзывом выше ,что очищены поры хорошо после использования ,НО ужасный запах, ощущение до скрипа. У меня жирная кожа и есть покраснения, она не справляется с ними,хотя их очень мало. Второй раз не куплю",,3,https://hollyshop.ru/catalog/product/gluboko_ochishchayushchaya_penka_dlya_suzheniya_por_skin1004_madagascar_centella_poremizing_deep_cle/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Quick Calming Pad,Тонер-пэды,"Казалось бы это невозможно, но эти пэды вместо увлажнения и успокоения дают стянутость, которых не было до их использования. Бренд очень люблю, но этот продукт абсолютно бесполезный",,1,https://hollyshop.ru/catalog/product/uspokaivayushchie_pedy_s_tsentelloy_skin1004_madagascar_centella_quick_calming_pad/reviews/,False,[],[],False
SKIN1004 Madagascar Centella Quick Calming Pad,Тонер-пэды,не понравились. мало увлажнения,,3,https://hollyshop.ru/catalog/product/uspokaivayushchie_pedy_s_tsentelloy_skin1004_madagascar_centella_quick_calming_pad/reviews/,False,[],[],False
Round Lab Soybean Nourishing Cream,Крем для лица,"Повелась на отзывы. Крем не впитывается, лицо блестит как жирный блин, причем от нанесения и до самого утра если использовать вечером. Утром тон не ложится на него. Пробовала не наносить сыворотку, после тонера сразу крем - та же история. Две звезды за отсутствие запаха и лопаточку в комплекте, хотя она болтается вне баночки и может потеряться. Буду искать другой крем для питания и сияния.",,2,https://hollyshop.ru/catalog/product/omolazhivayushchiy_pitatelnyy_krem_s_soey_round_lab_soybean_nourishing_cream/reviews/,False,[],[],False
Round Lab Soybean Nourishing Cream,Крем для лица,"К сожалению, мне крем совершенно не подошёл - жирная кожа с широкими порами 30+. Нанесла крем завершающим этапом после гидрофильного масла, пенки, тонера и сыворотки. Экспериментировала с количеством крема - и нормально, и немного , и совсем каплю - бесполезно. Липкость на лице даже через час, кожу жирнит ещё быстрее, а на визуальный взгляд поры становятся шире. Плюсики ставлю только за состав, консистенцию и запах.",,3,https://hollyshop.ru/catalog/product/omolazhivayushchiy_pitatelnyy_krem_s_soey_round_lab_soybean_nourishing_cream/reviews/,False,[],[],False
Pyunkang Yul Black Tea Revitalizing Mask Pack,Тканевая маска,"Совершенно обычная маска. Для возрастной 45+, обезвоженной кожи, с тусклостью и потерей упругости почти бесполезна. Визуальный эффект на пару часов, накопительного эффекта нет.",,3,https://hollyshop.ru/catalog/product/omolazhivayushchaya_tkanevaya_maska_s_kombuchey_pyunkang_yul_black_tea_revitalizing_mask_pack/reviews/,False,[],[],False
Round Lab 1025 Dokdo Sleeping Pack ,Ночная маска,"Не заметила особого эффекта, просто жирная маска",,3,https://hollyshop.ru/catalog/product/otshelushivayushchaya_maska_s_morskoy_vodoy_i_pha_kislotoy_round_lab_1025_dokdo_sleeping_pack_/reviews/,False,[],[],False
JM Solution ,Тканевая маска,"по эффекту маска довольно неплохая, выравнивает тон, но запах просто отвратительный, даже не знаю, с чем сравнить. Из-за этого больше не закажу",,2,https://hollyshop.ru/catalog/product/maska_s_laktobakteriyami_dlya_siyaniya_kozhi_jmsolution_lacto_saccharomyces_golden_rice_mask_plus/reviews/,False,[],[],False
JM Solution ,Тканевая маска,"Лекало крайне неудобное - на широкое круглое лицо, нижнюю часть приходится собирать в гармошку, иначе дырка под губы оказывается на подбородке",,2,https://hollyshop.ru/catalog/product/ukreplyayushchaya_maska_s_kollagenom_dlya_siyaniya_kozhi_jmsolution_pure_fish_collagen_pink_mask/reviews/,False,[],[],False
Fraijour Original Herb Wormwood Cleansing Oil,Гидрофильное масло,"Плюсы: Масло справляется со своей задачей - хорошо растворяет косметику и СПФ. Эмульгируется легко в нежное молочко. Какого-то супер очищения не ждите от него. Запах полыни прям яркий, на мой нос приятный. Минусы: Масло очень жидкое, при использовании течет по рукам. Соответственно расход у него средний. После смывания оставляет пленку на глазах (для меня это существенный минус).",,3,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_s_polynyu_dlya_snyatiya_makiyazha_fraijour_original_herb_wormwood_cleansing_oil/reviews/,False,[],[],False
Fraijour Original Herb Wormwood Cleansing Oil,Гидрофильное масло,Данное гидрофильное масло оригинальное приятно пахнет хорооо растворяет санскрин средства (покупал только для этого) однако от черных точек не избавил и к тому же дозатор протекает,,3,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_s_polynyu_dlya_snyatiya_makiyazha_fraijour_original_herb_wormwood_cleansing_oil/reviews/,False,[],[],False
Fraijour Original Herb Wormwood Cleansing Oil,Гидрофильное масло,"Масло справляется со своим назначением, смывает макияж  Но, у меня оно само не до конца смывает с лица, как бы я не терла лицо, все равно, остаются кое-где жирные участкиИ да, помпа, я пыталась как-то бороться, наклонять, аккуратно нажимать, но все равно, половина от нажатия уходит вникуда(",,3,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_s_polynyu_dlya_snyatiya_makiyazha_fraijour_original_herb_wormwood_cleansing_oil/reviews/,False,[],[],False
Fraijour Original Herb Wormwood Cleansing Oil,Гидрофильное масло,"Абсолютно бесполезное масло, которое не справляется со своей задачей. Тональный крем до конца не смывает, обычную не водостойкую тушь - тоже, остаются черные разводы, потом как панда. Еще и пахнет как порошковая лимонная Ринза. Не рекомендую к покупке.",,1,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_s_polynyu_dlya_snyatiya_makiyazha_fraijour_original_herb_wormwood_cleansing_oil/reviews/,False,[],[],False
Fraijour Original Herb Wormwood Cleansing Oil,Гидрофильное масло,"Пользуюсь данным маслом уже несколько месяцев. Хорошо смывает косметику и на этом все.  После него на лице остаётся ощущение пленки и липкости. Не помогает очистить поры, даже не осветляет их.  Кожу не щиплет, не сушит, не раздражает.",,2,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_s_polynyu_dlya_snyatiya_makiyazha_fraijour_original_herb_wormwood_cleansing_oil/reviews/,False,[],[],False
Fraijour Original Herb Wormwood Cleansing Oil,Гидрофильное масло,"Это масло для тех, кто не любит густые текстуры для умывания макияжа/спф. Оно прямо по локтям начинает бежать при умывании. Но запах приятный, не заметила за ним провоцирование новых воспалений, но и какого-то супер глубоко очищения тоже. Использую 3-4 нажатия за раз. После использования этого масла точно поняла, что нужно остановиться с экспериментами и возвращаться к формату гидрофильных бальзамов)",,3,https://hollyshop.ru/catalog/product/gidrofilnoe_maslo_s_polynyu_dlya_snyatiya_makiyazha_fraijour_original_herb_wormwood_cleansing_oil/reviews/,False,[],[],False
Celimax Derma Nature Glutathione Longlasting Tone-Up Cream,Крем для лица,"Попробовала один раз и более желание испытывать на себе этот крем нет.  Он не то, чтобы осветляет. Он прям белит лицо маской, оставляя разводы на лице белые :( и он супер плотный - чувство тонального крема, будто нанесли очень плотным слоем. Смыть тоником - нет. Только гелем для умывания. Может это из-за диоксида титатна в составе, но это будто и на крем не похоже вовсе. Очень плотная текстура, как замазка – плохо распределяется. На самой упаковке, на транслите, написано отлично под макияж и что увлажняет. Чувство увлажнения от него нулевые. Наоборот. Он сушит и кожа начинает через 50 минут блестеть как смазанный маслом блинчик. Может мне так не повезло и продукт не подошел, но считаю, что это зря потраченные деньги. Для меня это ужасный продукт.",,1,https://hollyshop.ru/catalog/product/krem_s_glutationom_protiv_pigmentatsii_celimax_derma_nature_glutathione_longlasting_tone_up_cream/reviews/,False,[],[],False
Celimax Derma Nature Glutathione Longlasting Tone-Up Cream,Крем для лица,Крем ужасный подчеркивает все шелушения и сильно выбеливает,,1,https://hollyshop.ru/catalog/product/krem_s_glutationom_protiv_pigmentatsii_celimax_derma_nature_glutathione_longlasting_tone_up_cream/reviews/,False,[],[],False
Celimax Derma Nature Relief Madecica pH Balancing Foam Cleansing,Пенка для умывания,"Плохо пенится, на ощупь и при применении напоминает мыло, щиплет глаза и небольшой налет после умывания на ощупь остается. Не понравилось :(",,2,https://hollyshop.ru/catalog/product/penka_dlya_glubokogo_ochishcheniya_chuvstvitelnoy_kozhi_celimax_derma_nature_relief_madecica_ph_bala/reviews/,False,[],[],False
Celimax Derma Nature Relief Madecica pH Balancing Foam Cleansing,Пенка для умывания,"купила после того как послушала хорошие отзывы, но лицо все покраснел, горело просто, в составе есть спирт , может поэтому, деньги на ветер(",,1,https://hollyshop.ru/catalog/product/penka_dlya_glubokogo_ochishcheniya_chuvstvitelnoy_kozhi_celimax_derma_nature_relief_madecica_ph_bala/reviews/,False,[],[],False
Celimax Derma Nature Relief Madecica pH Balancing Foam Cleansing,Пенка для умывания,"У меня проблемная комби кожа, в описании заявлено что будет бережное очищение кожи, смягчение и увлажнение. Очищение конечно есть но совсем не бережное, ощущение как будто помыл лицо мылом, кожа сразу сухая , стянутая и раздражённая. За счёт этого нарушился баланс кожи и у меня пошли прыщи.",,1,https://hollyshop.ru/catalog/product/penka_dlya_glubokogo_ochishcheniya_chuvstvitelnoy_kozhi_celimax_derma_nature_relief_madecica_ph_bala/reviews/,False,[],[],False
Celimax Ji Woo Gae Heartleaf BHA Peeling Pad,Пилинг-пэды,"применяла в ночной уход, закрывала базовым кремом, после применения кожа стала жирной и сильно блестела",,1,https://hollyshop.ru/catalog/product/toniziruyushchie_piling_pedy_s_bha_kislotoy_celimax_ji_woo_gae_heartleaf_bha_peelind_pad/reviews/,False,[],[],False
Celimax The Real Noni Starter Kit ,Набор миниатюр,"Сам набор удобный. Идеальный вариант для поездок. Что касаемо самих продуктов, то я окончательно поняла, что данная фирма мне не подходит. Вызвали раздражение, покраснения и прыщи. Запах специфический, на любителя. Отдала супругу с жирной кожей. Ему подошёл лучше, но не идеально.",,2,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_nabor_miniatyur_s_noni_celimax_the_real_noni_starter_kit_/reviews/,False,[],[],False
